Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Regions (statistical) value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,<15 yrs,,,2016/17,111.94159,108.91078,115.03536,107.19215,116.83656,5170,461848,,,Similar,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,130.6434,125.9239,135.68775,123.21123,138.57975,2780,212793,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,122.03807,119.28875,124.76995,117.74314,126.37629,7660,627673,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,93.8472,91.09605,96.66033,89.53821,98.29943,4405,469380,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,75.19458,72.47611,77.88573,70.97115,79.48649,2995,398300,"Should be treated with caution due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17. In 2015/16, between 10% and  20% of hospital patients from this area were treated at Nottingham University Hospitals Trust",,Better,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,94.29156,91.65209,96.9485,90.16695,98.50695,4905,520195,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,76.32916,73.98495,78.69041,72.66911,80.07768,4075,533872,,,Better,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,68.76014,66.98892,70.61679,65.96989,71.68296,5560,808608,,,Better,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,85.8739,83.81794,87.94147,82.65697,89.15127,6705,780796,,,Better,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,<15 yrs,,,2016/17,98.4252,95.46864,101.35693,93.82054,103.09182,4325,439420,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,147.37063,143.79583,151.01185,141.76512,153.12966,6450,437672,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,136.36459,134.35618,138.39551,133.20845,139.57278,17580,1289191,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,108.00696,105.92974,110.09358,104.75188,111.31106,10390,961975,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,83.1104,81.13237,85.09953,80.01526,86.26333,6785,816384,"Should be treated with caution due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17. In 2015/16, between 10% and  20% of hospital patients from this area were treated at Nottingham University Hospitals Trust",,Better,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,106.56116,104.61348,108.53598,103.50293,109.68217,11395,1069339,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,87.74129,85.99706,89.51199,85.00351,90.54029,9625,1096975,,,Better,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,80.37182,79.02386,81.76147,78.24772,82.56064,13305,1655431,,,Better,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,97.52424,95.9901,99.05154,95.12099,99.94437,15655,1605242,,,Better,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,<15 yrs,,,2016/17,105.35157,103.22108,107.46991,102.02024,108.71303,9495,901268,,,Worse,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000001,Hartlepool,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,135.69322,110.9548,161.59282,98.89597,178.19948,115,8475,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,196.1064,173.61042,220.70792,161.57633,235.47882,275,14023,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,131.61247,110.92517,153.12495,100.5912,166.72628,155,11777,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,132.21089,115.66625,149.2715,107.14563,159.86418,245,18531,,,Worse,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000005,Darlington,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,195.3125,166.6163,222.94434,152.59805,240.91427,190,9728,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000006,Halton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,179.93138,155.90055,204.76584,143.62238,220.25926,215,11949,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000007,Warrington,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,141.38346,124.52768,158.7384,115.79846,169.47746,270,19097,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,176.93896,158.5935,199.38348,148.11141,212.12828,300,16955,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000009,Blackpool,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,202.84815,176.68815,228.14399,163.64507,244.36623,245,12078,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,149.62986,135.33546,165.87101,127.38591,175.32991,380,25396,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,105.09019,93.39454,118.67841,86.93268,126.60686,275,26168,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,100.35297,85.95477,119.57753,77.75423,130.44184,145,14449,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,114.23196,96.46188,131.30898,87.86629,142.48909,170,14882,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000014,York,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,136.1956,119.60562,157.29987,110.14072,169.25654,210,15419,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000015,Derby,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,65.68525,56.53903,76.75101,51.54626,83.22979,170,25881,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000016,Leicester,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,70.44313,62.71572,80.01892,58.30271,85.45224,265,37619,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000017,Rutland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,141.15433,100.27406,185.28662,82.44351,215.28671,45,3188,,,Similar,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000018,Nottingham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,,-1,-1,-1,-1,,,"Not presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17. In 2015/16, over 20% of hospital patients from this area were treated at Nottingham University Hospitals Trust",,Not compared,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000019,Herefordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,113.54528,97.11711,131.95593,88.5153,143.12658,170,14972,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,137.08428,120.49596,156.62755,111.36862,168.04397,230,16778,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,100,87.98675,113.19541,81.5848,121.13309,250,25000,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,130.18226,111.30862,148.36405,102.06827,160.17047,195,14979,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000023,Bristol,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,124.64257,114.05813,135.94487,108.2787,142.66023,510,40917,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000024,North Somerset,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,103.09278,89.96194,120.00219,82.47387,129.57588,190,18430,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,102.08248,89.05314,114.68539,82.54705,122.75924,250,24490,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000026,Plymouth,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,133.7912,119.49861,150.29137,111.58714,159.91379,300,22423,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000027,Torbay,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,100.80645,84.51126,123.50275,75.24253,136.30399,110,10912,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000030,Swindon,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,79.9671,68.13412,92.2421,62.17065,99.96285,175,21884,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000031,Peterborough,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,104.66774,90.87805,117.99312,84.02437,126.55733,235,22452,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000032,Luton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,108.61133,96.99097,122.9283,90.35326,131.05455,280,25780,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,88.03886,74.84945,104.24823,67.68343,113.75124,145,16470,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000034,Thurrock,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,70.92586,60.25517,85.40357,54.1808,93.57904,130,18329,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000035,Medway,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,123.02416,109.40166,136.25437,102.46792,144.61789,330,26824,,,Similar,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,98.76331,82.3182,119.48818,73.45117,131.66498,115,11644,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000037,West Berkshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,82.75405,68.2788,97.87844,61.17141,107.53626,125,15105,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000038,Reading,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,97.40655,81.77437,112.4122,74.25538,122.27349,160,16426,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000039,Slough,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,115.73451,99.77534,131.13407,91.89861,141.07894,215,18577,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,87.99838,73.52132,104.49163,66.05137,114.56865,130,14773,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000041,Wokingham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,75.94629,64.32501,91.8081,57.71075,100.76268,125,16459,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,102.1536,91.64163,114.99317,85.63499,122.28467,305,29857,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,121.42724,106.23707,136.12911,98.63013,145.52889,260,21412,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000044,Portsmouth,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,66.90574,55.69087,79.71574,49.91763,87.55089,125,18683,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000045,Southampton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,128.51701,114.76693,145.45792,106.9127,155.0735,280,21787,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,167.70484,142.88904,193.44763,130.3826,209.63938,175,10435,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000047,County Durham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,196.48446,183.38156,210.27634,176.13924,218.41858,835,42497,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000049,Cheshire East,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,143.6826,130.91796,157.35546,123.96656,165.49051,465,32363,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,141.93236,129.18326,157.08463,121.89019,165.7043,410,28887,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000051,Shropshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,119.86997,106.57961,134.35928,99.45089,143.04704,295,24610,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000052,Cornwall,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,111.776,102.36051,122.30651,97.1002,128.43164,495,44285,Value for Cornwall and Isles of Scilly combined,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000053,Isles of Scilly,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,,,,,,,,Value for Cornwall and Isles of Scilly combined,,Not compared,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000054,Wiltshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,113.36583,103.64535,123.75238,98.34063,129.92543,500,44105,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000055,Bedford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,94.55147,79.37748,109.11729,72.07888,118.68954,160,16922,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,110.26851,98.2009,124.25189,91.52834,132.40911,285,25846,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000057,Northumberland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,148.10071,133.01259,163.56698,125.07161,173.04244,370,24983,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000058,"Bournemouth, Christchurch and Poole",Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,134.43442,122.1879,148.26263,115.3649,156.31214,420,31242,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000059,Dorset,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,142.18178,128.58758,156.82199,121.21853,165.55334,400,28133,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000060,Buckinghamshire UA,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,104.97055,96.67476,114.61463,91.92474,120.10894,540,51443,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000061,North Northamptonshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,94.51508,83.99729,105.32231,78.50983,111.97935,310,32799,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000062,West Northamptonshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,111.27402,100.44615,121.82474,94.85067,128.42347,425,38194,,,Similar,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000063,Cumberland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,135.00135,120.57948,151.65077,112.59646,161.36023,300,22222,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000064,Westmorland and Furness,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,138.66761,120.95076,156.94941,111.84898,168.31733,235,16947,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000065,North Yorkshire UA,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,132.27242,122.45712,143.09925,116.95146,149.38972,645,48763,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000066,Somerset UA,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,120.93465,111.53838,131.82863,106.15761,138.03617,560,46306,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000001,Bolton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,126.23287,113.77804,139.67883,107.04074,147.70653,375,29707,,,Worse,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000002,Bury,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,150.48313,134.01449,169.56621,124.90846,180.69834,285,18939,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000003,Manchester,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,181.65388,170.48523,193.36201,164.29082,200.26146,985,54224,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000004,Oldham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,152.35083,136.96147,167.33258,129.04195,176.73039,395,25927,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000005,Rochdale,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,148.65105,133.1568,165.45307,124.80749,175.50407,335,22536,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000006,Salford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,157.08971,141.69003,173.70642,133.35612,183.62495,380,24190,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000007,Stockport,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,156.35007,140.94994,171.35161,133.00235,180.74294,415,26543,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000008,Tameside,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,163.85001,146.68793,181.45501,137.67936,192.25861,350,21361,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000009,Trafford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,130.52596,116.69037,146.47974,109.02923,155.78262,305,23367,,,Worse,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000010,Wigan,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,116.83849,105.39836,130.66578,98.8586,138.52329,340,29100,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000011,Knowsley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,157.627,138.15308,180.65413,127.44964,194.10985,220,13957,,,Worse,Similar,20160000,,,1y
