time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,referral_count,rereferral_count,rereferral_percent,no_further_action_count,no_further_action_percent,not_in_need_count,not_in_need_percent,referral_child_count,rereferral_child_count,rereferral_child_percent
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2209,572,25.9,178,8.1,362,16.4,1836,456,24.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1310,227,17.3,118,9,376,28.7,1237,213,17.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,4266,1022,24,154,3.6,374,8.8,3781,866,22.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,3248,605,18.6,70,2.2,731,22.5,2962,540,18.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2466,415,16.8,33,1.3,643,26.1,2274,364,16
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,7599,1443,19,419,5.5,1626,21.4,6753,1248,18.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,2581,587,22.7,c,c,24,0.9,2264,470,20.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,5681,1451,25.5,43,0.8,2316,40.8,4948,1217,24.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2739,503,18.4,0,0,118,4.3,2494,444,17.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,5201,1064,20.5,221,4.2,1185,22.8,4668,912,19.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,4636,1115,24.1,917,19.8,1382,29.8,4182,979,23.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,11679,2903,24.9,1599,13.7,5288,45.3,10198,2382,23.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,2080,298,14.3,0,0,35,1.7,1915,273,14.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1563,287,18.4,67,4.3,587,37.6,1451,260,17.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,4504,692,15.4,6,0.1,1343,29.8,4126,603,14.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,4493,1030,22.9,59,1.3,1655,36.8,4016,896,22.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,11206,3512,31.3,4766,42.5,2505,22.4,8894,2613,29.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,4500,968,21.5,453,10.1,577,12.8,4038,815,20.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,1085,201,18.5,69,6.4,c,c,986,186,18.9
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,3824,728,19,263,6.9,1242,32.5,3501,677,19.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,7368,1378,18.7,501,6.8,3244,44,6704,1229,18.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,3585,585,16.3,231,6.4,1191,33.2,3286,525,16
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,7555,2261,29.9,2044,27.1,2231,29.5,6269,1804,28.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,7377,1591,21.6,746,10.1,3013,40.8,6547,1352,20.7
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,11216,3382,30.2,5740,51.2,1211,10.8,9370,2557,27.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,4738,1098,23.2,148,3.1,1583,33.4,4284,954,22.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,9801,2237,22.8,0,0,5901,60.2,8706,1907,21.9
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,308,64,20.8,c,c,112,36.4,289,56,19.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,17418,4190,24.1,633,3.6,6054,34.8,15183,3434,22.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,5923,1238,20.9,18,0.3,1591,26.9,5221,1060,20.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,4098,1010,24.6,171,4.2,1185,28.9,3601,853,23.7
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,3414,727,21.3,1909,55.9,518,15.2,2929,462,15.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,6290,1278,20.3,43,0.7,1777,28.3,5584,1092,19.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,1447,173,12,29,2,556,38.4,1342,167,12.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,3020,712,23.6,768,25.4,415,13.7,2661,597,22.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,8891,1739,19.6,750,8.4,3464,39,8004,1494,18.7
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4668,1086,23.3,19,0.4,1925,41.2,4125,920,22.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,1997,423,21.2,8,0.4,458,22.9,1813,355,19.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,5228,1426,27.3,480,9.2,2255,43.1,4475,1127,25.2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,11071,4273,38.6,6003,54.2,2066,18.7,8626,3014,34.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,5368,1331,24.8,314,5.8,486,9.1,4851,1144,23.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,4461,1081,24.2,44,1,1760,39.5,3960,936,23.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1561,191,12.2,0,0,413,26.5,1475,176,11.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4453,731,16.4,194,4.4,809,18.2,4127,637,15.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,1822,276,15.1,10,0.5,734,40.3,1699,249,14.7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,9127,1519,16.6,642,7,3456,37.9,8387,1324,15.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,6000,817,13.6,0,0,2548,42.5,5612,751,13.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,3223,702,21.8,40,1.2,1527,47.4,2917,609,20.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Referrals and Re-referrals,8480,1700,20,279,3.3,2364,27.9,7776,1495,19.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Referrals and Re-referrals,2618,494,18.9,181,6.9,0,0,2358,415,17.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Referrals and Re-referrals,2325,552,23.7,128,5.5,926,39.8,2020,482,23.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Referrals and Re-referrals,6202,1442,23.3,78,1.3,2631,42.4,5447,1173,21.5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Referrals and Re-referrals,2126,213,10,75,3.5,718,33.8,2007,207,10.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Referrals and Re-referrals,1819,428,23.5,131,7.2,497,27.3,1576,346,22
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Referrals and Re-referrals,3344,947,28.3,305,9.1,812,24.3,2833,749,26.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Referrals and Re-referrals,10337,3217,31.1,2677,25.9,2811,27.2,8478,2389,28.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Referrals and Re-referrals,4367,772,17.7,81,1.9,1216,27.8,3899,653,16.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Referrals and Re-referrals,16115,4772,29.6,2643,16.4,5504,34.2,13644,3752,27.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Referrals and Re-referrals,2212,679,30.7,429,19.4,692,31.3,1841,514,27.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Referrals and Re-referrals,19373,4472,23.1,148,0.8,7328,37.8,17087,3790,22.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Referrals and Re-referrals,2612,444,17,195,7.5,911,34.9,2413,411,17
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Referrals and Re-referrals,2359,485,20.6,433,18.4,472,20,2124,422,19.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Referrals and Re-referrals,6814,1268,18.6,1401,20.6,1812,26.6,6326,1157,18.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Referrals and Re-referrals,2845,647,22.7,53,1.9,381,13.4,2516,546,21.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Referrals and Re-referrals,2628,588,22.4,31,1.2,1352,51.4,2361,508,21.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Referrals and Re-referrals,1591,390,24.5,12,0.8,274,17.2,1448,342,23.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Referrals and Re-referrals,2613,530,20.3,12,0.5,78,3,2312,452,19.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Referrals and Re-referrals,13626,3724,27.3,97,0.7,1561,11.5,11618,2965,25.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Referrals and Re-referrals,1512,407,26.9,0,0,491,32.5,1313,329,25.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Referrals and Re-referrals,9995,2679,26.8,0,0,3704,37.1,8487,2136,25.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Referrals and Re-referrals,1061,166,15.6,151,14.2,325,30.6,995,153,15.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Referrals and Re-referrals,1371,227,16.6,49,3.6,463,33.8,1252,202,16.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Referrals and Re-referrals,1264,200,15.8,32,2.5,352,27.8,1169,186,15.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Referrals and Re-referrals,1625,392,24.1,164,10.1,643,39.6,1431,311,21.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Referrals and Re-referrals,6489,1732,26.7,1318,20.3,1340,20.7,5416,1395,25.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Referrals and Re-referrals,4842,749,15.5,110,2.3,1679,34.7,4431,674,15.2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Referrals and Re-referrals,5341,1002,18.8,728,13.6,1520,28.5,4848,874,18
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Referrals and Re-referrals,4894,1357,27.7,625,12.8,2154,44,4170,1066,25.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Referrals and Re-referrals,8066,2342,29,452,5.6,2962,36.7,6842,1903,27.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Referrals and Re-referrals,12,0,0,0,0,0,0,12,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Referrals and Re-referrals,1360,287,21.1,31,2.3,226,16.6,1250,269,21.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Referrals and Re-referrals,4435,1240,28,617,13.9,1504,33.9,3780,1007,26.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Referrals and Re-referrals,1490,248,16.6,0,0,452,30.3,1364,209,15.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Referrals and Re-referrals,5165,1104,21.4,118,2.3,1097,21.2,4636,957,20.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Referrals and Re-referrals,2574,626,24.3,237,9.2,761,29.6,2250,538,23.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Referrals and Re-referrals,3627,877,24.2,276,7.6,140,3.9,3178,735,23.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Referrals and Re-referrals,1805,444,24.6,218,12.1,243,13.5,1558,371,23.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Referrals and Re-referrals,3739,654,17.5,174,4.7,877,23.5,3441,590,17.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Referrals and Re-referrals,1807,228,12.6,59,3.3,353,19.5,1734,213,12.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Referrals and Re-referrals,55,7,12.7,c,c,8,14.5,53,6,11.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Referrals and Re-referrals,4433,690,15.6,0,0,443,10,4064,621,15.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Referrals and Re-referrals,1762,254,14.4,144,8.2,667,37.9,1623,222,13.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Referrals and Re-referrals,3923,592,15.1,1150,29.3,335,8.5,3587,528,14.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Referrals and Re-referrals,2802,289,10.3,85,3,425,15.2,2601,267,10.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Referrals and Re-referrals,2460,678,27.6,1158,47.1,0,0,2073,533,25.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Referrals and Re-referrals,3908,829,21.2,469,12,259,6.6,3461,691,20
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Referrals and Re-referrals,3293,493,15,62,1.9,440,13.4,3015,439,14.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Referrals and Re-referrals,6261,818,13.1,795,12.7,1247,19.9,5831,728,12.5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Referrals and Re-referrals,2812,368,13.1,73,2.6,1124,40,2652,350,13.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Referrals and Re-referrals,5251,736,14,168,3.2,1374,26.2,4844,677,14
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Referrals and Re-referrals,3907,949,24.3,422,10.8,0,0,3387,778,23
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Referrals and Re-referrals,1675,252,15,304,18.1,24,1.4,1559,230,14.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Referrals and Re-referrals,3510,555,15.8,564,16.1,152,4.3,3208,499,15.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Referrals and Re-referrals,3871,712,18.4,16,0.4,505,13,3546,606,17.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,3270,719,22,132,4,1396,42.7,2887,615,21.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,5346,863,16.1,430,8,812,15.2,4855,746,15.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,2372,386,16.3,85,3.6,834,35.2,2214,354,16
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,7090,1415,20,1233,17.4,1001,14.1,6267,1146,18.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,3491,557,16,381,10.9,466,13.3,3214,496,15.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,4618,777,16.8,591,12.8,1478,32,4255,683,16.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,3184,446,14,141,4.4,1194,37.5,2982,413,13.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,2441,344,14.1,321,13.2,839,34.4,2288,311,13.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,3277,625,19.1,21,0.6,1003,30.6,2973,546,18.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,5496,1209,22,0,0,2747,50,4823,1040,21.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,2539,388,15.3,42,1.7,137,5.4,2370,346,14.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1044,144,13.8,6,0.6,354,33.9,986,137,13.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,2291,209,9.1,145,6.3,850,37.1,2082,195,9.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,4185,646,15.4,88,2.1,626,15,3848,558,14.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1075,140,13,c,c,305,28.4,1025,130,12.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2502,480,19.2,463,18.5,843,33.7,2269,415,18.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3238,434,13.4,104,3.2,1174,36.3,3070,403,13.1
2017,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,646120,141680,21.9,66040,10.2,179930,27.8,571000,117770,20.6
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,31520,6340,20.1,3480,11,9140,29,28590,5420,19
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,90930,19790,21.8,5640,6.2,27860,30.6,80710,16660,20.6
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Referrals and Re-referrals,67170,14410,21.5,7200,10.7,19490,29,59650,12160,20.4
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,64850,15930,24.6,12880,19.9,16070,24.8,55690,12780,22.9
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,83220,19470,23.4,9920,11.9,24480,29.4,72140,15880,22
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,49190,9930,20.2,3380,6.9,16470,33.5,44590,8620,19.3
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,100620,16360,16.3,7920,7.9,21000,20.9,92250,14350,15.6
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,107120,27520,25.7,11810,11,31380,29.3,92050,21950,23.8
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,51500,11940,23.2,3810,7.4,14040,27.3,45330,9950,21.9
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,40680,6660,16.4,5010,12.3,5040,12.4,37360,5890,15.8
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,59940,9700,16.2,2920,4.9,15960,26.6,54900,8470,15.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,2257,858,38,1139,50.5,519,23,1716,627,36.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Referrals and Re-referrals,5126,947,18.5,1214,23.7,1310,25.6,4759,828,17.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,1979,302,15.3,124,6.3,634,32,1852,275,14.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1269,127,10,c,c,355,28,1198,122,10.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2497,466,18.7,255,10.2,897,35.9,2254,389,17.3
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2889,373,12.9,0,0,631,21.8,2714,349,12.9
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,1720,337,19.6,21,1.2,399,23.2,1582,287,18.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,3286,781,23.8,22,0.7,986,30,3006,694,23.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1432,215,15,12,0.8,268,18.7,1321,186,14.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,1845,402,21.8,54,2.9,876,47.5,1658,340,20.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,2782,549,19.7,223,8,199,7.2,2543,477,18.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,4442,979,22,410,9.2,2070,46.6,3986,845,21.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,2604,388,14.9,c,c,747,28.7,2437,338,13.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,3502,867,24.8,165,4.7,273,7.8,2987,706,23.6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4390,891,20.3,744,16.9,1481,33.7,3953,752,19
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,2268,521,23,177,7.8,645,28.4,1970,440,22.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,3432,868,25.3,47,1.4,1386,40.4,3032,759,25
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,2777,548,19.7,271,9.8,746,26.9,2519,492,19.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,4120,918,22.3,350,8.5,819,19.9,3654,756,20.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1062,74,7,c,c,208,19.6,1035,71,6.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,2471,749,30.3,119,4.8,976,39.5,2106,606,28.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,11338,2340,20.6,37,0.3,4660,41.1,10120,2005,19.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,6905,1805,26.1,193,2.8,1568,22.7,5984,1425,23.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,12205,3210,26.3,1329,10.9,5644,46.2,10553,2622,24.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,3447,498,14.4,49,1.4,1141,33.1,3150,451,14.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,2404,392,16.3,25,1,956,39.8,2224,343,15.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,4866,1105,22.7,1332,27.4,1086,22.3,4215,916,21.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,2758,623,22.6,15,0.5,800,29,2453,539,22
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2054,345,16.8,58,2.8,729,35.5,1922,302,15.7
